index_code,trade_date,con_code,weight,asof_date
000905.SH,20161130,600067.SH,0.195,20161219
000905.SH,20161130,600557.SH,0.194,20161219
000905.SH,20161130,002325.SZ,0.194,20161219
000905.SH,20161130,300287.SZ,0.194,20161219
000905.SH,20161130,002375.SZ,0.193,20161219
000905.SH,20161130,601311.SH,0.193,20161219
000905.SH,20161130,600175.SH,0.193,20161219
000905.SH,20161130,300166.SZ,0.192,20161219
000905.SH,20161130,600073.SH,0.192,20161219
000905.SH,20161130,600422.SH,0.192,20161219
000905.SH,20161130,000612.SZ,0.191,20161219
000905.SH,20161130,002672.SZ,0.191,20161219
000905.SH,20161130,000816.SZ,0.189,20161219
000905.SH,20161130,002073.SZ,0.188,20161219
000905.SH,20161130,002602.SZ,0.188,20161219
000905.SH,20161130,002440.SZ,0.188,20161219
000905.SH,20161130,002437.SZ,0.187,20161219
000905.SH,20161130,600416.SH,0.187,20161219
000905.SH,20161130,002050.SZ,0.187,20161219
000905.SH,20161130,600409.SH,0.187,20161219
000905.SH,20161130,300291.SZ,0.186,20161219
000905.SH,20161130,600086.SH,0.186,20161219
000905.SH,20161130,300043.SZ,0.185,20161219
000905.SH,20161130,000926.SZ,0.185,20161219
000905.SH,20161130,000777.SZ,0.185,20161219
000905.SH,20161130,600169.SH,0.184,20161219
000905.SH,20161130,300202.SZ,0.184,20161219
000905.SH,20161130,600517.SH,0.183,20161219
000905.SH,20161130,002002.SZ,0.183,20161219
000905.SH,20161130,002122.SZ,0.181,20161219
000905.SH,20161130,600058.SH,0.181,20161219
000905.SH,20161130,601010.SH,0.18,20161219
000905.SH,20161130,600298.SH,0.179,20161219
000905.SH,20161130,002373.SZ,0.179,20161219
000905.SH,20161130,000848.SZ,0.179,20161219
000905.SH,20161130,600125.SH,0.178,20161219
000905.SH,20161130,002431.SZ,0.178,20161219
000905.SH,20161130,002063.SZ,0.178,20161219
000905.SH,20161130,601801.SH,0.177,20161219
000905.SH,20161130,002479.SZ,0.177,20161219
000905.SH,20161130,600277.SH,0.176,20161219
000905.SH,20161130,600765.SH,0.176,20161219
000905.SH,20161130,002354.SZ,0.175,20161219
000905.SH,20161130,000587.SZ,0.175,20161219
000905.SH,20161130,600587.SH,0.175,20161219
000905.SH,20161130,601000.SH,0.174,20161219
000905.SH,20161130,002368.SZ,0.173,20161219
000905.SH,20161130,600260.SH,0.173,20161219
000905.SH,20161130,001696.SZ,0.172,20161219
000905.SH,20161130,002390.SZ,0.172,20161219
000905.SH,20161130,000600.SZ,0.172,20161219
000905.SH,20161130,600773.SH,0.171,20161219
000905.SH,20161130,600835.SH,0.171,20161219
000905.SH,20161130,000519.SZ,0.171,20161219
000905.SH,20161130,600004.SH,0.169,20161219
000905.SH,20161130,000969.SZ,0.169,20161219
000905.SH,20161130,300147.SZ,0.168,20161219
000905.SH,20161130,600433.SH,0.167,20161219
000905.SH,20161130,600270.SH,0.166,20161219
000905.SH,20161130,600880.SH,0.165,20161219
000905.SH,20161130,002344.SZ,0.165,20161219
000905.SH,20161130,002244.SZ,0.165,20161219
000905.SH,20161130,603188.SH,0.165,20161219
000905.SH,20161130,002161.SZ,0.164,20161219
000905.SH,20161130,000062.SZ,0.164,20161219
000905.SH,20161130,600220.SH,0.163,20161219
000905.SH,20161130,600736.SH,0.163,20161219
000905.SH,20161130,600284.SH,0.163,20161219
000905.SH,20161130,000810.SZ,0.162,20161219
000905.SH,20161130,002285.SZ,0.162,20161219
000905.SH,20161130,002428.SZ,0.162,20161219
000905.SH,20161130,000703.SZ,0.162,20161219
000905.SH,20161130,000829.SZ,0.162,20161219
000905.SH,20161130,002624.SZ,0.162,20161219
000905.SH,20161130,000401.SZ,0.162,20161219
000905.SH,20161130,002589.SZ,0.162,20161219
000905.SH,20161130,002025.SZ,0.162,20161219
000905.SH,20161130,601717.SH,0.162,20161219
000905.SH,20161130,002317.SZ,0.161,20161219
000905.SH,20161130,600545.SH,0.161,20161219
000905.SH,20161130,000973.SZ,0.16,20161219
000905.SH,20161130,000550.SZ,0.16,20161219
000905.SH,20161130,600993.SH,0.16,20161219
000905.SH,20161130,002396.SZ,0.159,20161219
000905.SH,20161130,600580.SH,0.159,20161219
000905.SH,20161130,000636.SZ,0.159,20161219
000905.SH,20161130,002028.SZ,0.158,20161219
000905.SH,20161130,600289.SH,0.158,20161219
000905.SH,20161130,002190.SZ,0.158,20161219
000905.SH,20161130,601666.SH,0.157,20161219
000905.SH,20161130,000680.SZ,0.157,20161219
000905.SH,20161130,600894.SH,0.157,20161219
000905.SH,20161130,600823.SH,0.157,20161219
000905.SH,20161130,000652.SZ,0.156,20161219
000905.SH,20161130,002384.SZ,0.156,20161219
000905.SH,20161130,600537.SH,0.156,20161219
000905.SH,20161130,000681.SZ,0.156,20161219
000905.SH,20161130,600458.SH,0.156,20161219
000905.SH,20161130,000501.SZ,0.156,20161219
000905.SH,20161130,600300.SH,0.155,20161219
000905.SH,20161130,002503.SZ,0.155,20161219
000905.SH,20161130,600826.SH,0.155,20161219
000905.SH,20161130,603077.SH,0.155,20161219
000905.SH,20161130,002414.SZ,0.155,20161219
000905.SH,20161130,002106.SZ,0.154,20161219
000905.SH,20161130,000572.SZ,0.154,20161219
000905.SH,20161130,600112.SH,0.154,20161219
000905.SH,20161130,000669.SZ,0.154,20161219
000905.SH,20161130,000528.SZ,0.154,20161219
000905.SH,20161130,002642.SZ,0.153,20161219
000905.SH,20161130,000541.SZ,0.152,20161219
000905.SH,20161130,600805.SH,0.152,20161219
000905.SH,20161130,002242.SZ,0.152,20161219
000905.SH,20161130,002277.SZ,0.152,20161219
000905.SH,20161130,000088.SZ,0.151,20161219
000905.SH,20161130,601777.SH,0.15,20161219
000905.SH,20161130,000426.SZ,0.15,20161219
000905.SH,20161130,002482.SZ,0.15,20161219
000905.SH,20161130,002005.SZ,0.15,20161219
000905.SH,20161130,000090.SZ,0.15,20161219
000905.SH,20161130,600395.SH,0.15,20161219
000905.SH,20161130,000897.SZ,0.15,20161219
000905.SH,20161130,002056.SZ,0.15,20161219
000905.SH,20161130,600729.SH,0.149,20161219
000905.SH,20161130,002041.SZ,0.149,20161219
000905.SH,20161130,002011.SZ,0.149,20161219
000905.SH,20161130,002498.SZ,0.149,20161219
000905.SH,20161130,002505.SZ,0.149,20161219
000905.SH,20161130,000900.SZ,0.148,20161219
000905.SH,20161130,600809.SH,0.148,20161219
000905.SH,20161130,600006.SH,0.148,20161219
000905.SH,20161130,002269.SZ,0.147,20161219
000905.SH,20161130,600869.SH,0.146,20161219
000905.SH,20161130,600628.SH,0.145,20161219
000905.SH,20161130,002261.SZ,0.145,20161219
000905.SH,20161130,600750.SH,0.145,20161219
000905.SH,20161130,600428.SH,0.144,20161219
000905.SH,20161130,000726.SZ,0.144,20161219
000905.SH,20161130,002128.SZ,0.144,20161219
000905.SH,20161130,002371.SZ,0.144,20161219
000905.SH,20161130,600481.SH,0.143,20161219
000905.SH,20161130,300039.SZ,0.143,20161219
000905.SH,20161130,300257.SZ,0.142,20161219
000905.SH,20161130,600282.SH,0.142,20161219
000905.SH,20161130,600053.SH,0.142,20161219
000905.SH,20161130,000861.SZ,0.142,20161219
000905.SH,20161130,002635.SZ,0.141,20161219
000905.SH,20161130,002254.SZ,0.141,20161219
000905.SH,20161130,300032.SZ,0.141,20161219
000905.SH,20161130,601001.SH,0.14,20161219
000905.SH,20161130,600850.SH,0.139,20161219
000905.SH,20161130,600351.SH,0.139,20161219
000905.SH,20161130,600496.SH,0.138,20161219
000905.SH,20161130,601886.SH,0.138,20161219
000905.SH,20161130,600757.SH,0.137,20161219
000905.SH,20161130,000099.SZ,0.137,20161219
000905.SH,20161130,000552.SZ,0.137,20161219
000905.SH,20161130,000830.SZ,0.137,20161219
000905.SH,20161130,600563.SH,0.137,20161219
000905.SH,20161130,601678.SH,0.136,20161219
000905.SH,20161130,600596.SH,0.136,20161219
000905.SH,20161130,002663.SZ,0.135,20161219
000905.SH,20161130,002588.SZ,0.135,20161219
000905.SH,20161130,600812.SH,0.134,20161219
000905.SH,20161130,000596.SZ,0.134,20161219
000905.SH,20161130,000049.SZ,0.133,20161219
000905.SH,20161130,000869.SZ,0.132,20161219
000905.SH,20161130,000158.SZ,0.132,20161219
000905.SH,20161130,600831.SH,0.131,20161219
000905.SH,20161130,600761.SH,0.13,20161219
000905.SH,20161130,002463.SZ,0.13,20161219
000905.SH,20161130,002118.SZ,0.13,20161219
000905.SH,20161130,002251.SZ,0.13,20161219
000905.SH,20161130,002681.SZ,0.13,20161219
000905.SH,20161130,002064.SZ,0.128,20161219
000905.SH,20161130,600292.SH,0.127,20161219
000905.SH,20161130,000620.SZ,0.127,20161219
000905.SH,20161130,600059.SH,0.126,20161219
000905.SH,20161130,002093.SZ,0.126,20161219
000905.SH,20161130,600859.SH,0.126,20161219
000905.SH,20161130,600141.SH,0.126,20161219
000905.SH,20161130,600460.SH,0.125,20161219
000905.SH,20161130,601233.SH,0.125,20161219
000905.SH,20161130,603328.SH,0.125,20161219
000905.SH,20161130,000417.SZ,0.124,20161219
000905.SH,20161130,600790.SH,0.124,20161219
000905.SH,20161130,600639.SH,0.124,20161219
000905.SH,20161130,600657.SH,0.124,20161219
000905.SH,20161130,601005.SH,0.123,20161219
000905.SH,20161130,002551.SZ,0.123,20161219
000905.SH,20161130,601002.SH,0.123,20161219
000905.SH,20161130,002029.SZ,0.123,20161219
000905.SH,20161130,600754.SH,0.122,20161219
000905.SH,20161130,600509.SH,0.122,20161219
000905.SH,20161130,600236.SH,0.122,20161219
000905.SH,20161130,002309.SZ,0.12,20161219
000905.SH,20161130,002332.SZ,0.12,20161219
000905.SH,20161130,600280.SH,0.12,20161219
000905.SH,20161130,002194.SZ,0.12,20161219
000905.SH,20161130,600748.SH,0.12,20161219
000905.SH,20161130,600720.SH,0.119,20161219
000905.SH,20161130,600825.SH,0.119,20161219
000905.SH,20161130,600586.SH,0.119,20161219
000905.SH,20161130,601369.SH,0.118,20161219
000905.SH,20161130,000931.SZ,0.118,20161219
000905.SH,20161130,002345.SZ,0.117,20161219
000905.SH,20161130,002727.SZ,0.115,20161219
000905.SH,20161130,600743.SH,0.115,20161219
000905.SH,20161130,002267.SZ,0.114,20161219
000905.SH,20161130,600180.SH,0.113,20161219
000905.SH,20161130,002342.SZ,0.112,20161219
000905.SH,20161130,601908.SH,0.112,20161219
000905.SH,20161130,600195.SH,0.112,20161219
000905.SH,20161130,000030.SZ,0.112,20161219
000905.SH,20161130,600640.SH,0.112,20161219
000905.SH,20161130,600776.SH,0.111,20161219
000905.SH,20161130,000877.SZ,0.109,20161219
000905.SH,20161130,000919.SZ,0.106,20161219
000905.SH,20161130,600132.SH,0.105,20161219
000905.SH,20161130,600551.SH,0.103,20161219
000905.SH,20161130,603169.SH,0.103,20161219
000905.SH,20161130,601515.SH,0.103,20161219
000905.SH,20161130,601126.SH,0.103,20161219
000905.SH,20161130,603883.SH,0.103,20161219
000905.SH,20161130,603699.SH,0.102,20161219
000905.SH,20161130,600456.SH,0.101,20161219
000905.SH,20161130,600329.SH,0.1,20161219
000905.SH,20161130,600425.SH,0.1,20161219
000905.SH,20161130,603806.SH,0.1,20161219
000905.SH,20161130,002293.SZ,0.099,20161219
000905.SH,20161130,600335.SH,0.098,20161219
000905.SH,20161130,601965.SH,0.098,20161219
000905.SH,20161130,600251.SH,0.097,20161219
000905.SH,20161130,600801.SH,0.096,20161219
000905.SH,20161130,000631.SZ,0.096,20161219
000905.SH,20161130,002327.SZ,0.095,20161219
000905.SH,20161130,600874.SH,0.095,20161219
000905.SH,20161130,600864.SH,0.095,20161219
000905.SH,20161130,600483.SH,0.093,20161219
000905.SH,20161130,603567.SH,0.092,20161219
000905.SH,20161130,600507.SH,0.091,20161219
000905.SH,20161130,603698.SH,0.091,20161219
000905.SH,20161130,600397.SH,0.09,20161219
000905.SH,20161130,603001.SH,0.09,20161219
000905.SH,20161130,002646.SZ,0.09,20161219
000905.SH,20161130,002181.SZ,0.089,20161219
000905.SH,20161130,002392.SZ,0.089,20161219
000905.SH,20161130,002233.SZ,0.087,20161219
000905.SH,20161130,002698.SZ,0.087,20161219
000905.SH,20161130,603555.SH,0.087,20161219
000905.SH,20161130,600184.SH,0.087,20161219
000905.SH,20161130,600617.SH,0.086,20161219
000905.SH,20161130,600971.SH,0.086,20161219
000905.SH,20161130,600466.SH,0.084,20161219
000905.SH,20161130,000517.SZ,0.082,20161219
000905.SH,20161130,600088.SH,0.082,20161219
000905.SH,20161130,002315.SZ,0.081,20161219
000905.SH,20161130,002216.SZ,0.079,20161219
000905.SH,20161130,601226.SH,0.079,20161219
000905.SH,20161130,002678.SZ,0.078,20161219
000905.SH,20161130,600618.SH,0.077,20161219
000905.SH,20161130,600468.SH,0.077,20161219
000905.SH,20161130,603005.SH,0.074,20161219
000905.SH,20161130,002745.SZ,0.072,20161219
000905.SH,20161130,002238.SZ,0.071,20161219
000905.SH,20161130,600510.SH,0.071,20161219
000905.SH,20161130,002461.SZ,0.065,20161219
000905.SH,20161130,002249.SZ,0.063,20161219
000905.SH,20161130,600917.SH,0.061,20161219
000905.SH,20161130,603025.SH,0.051,20161219
000905.SH,20161130,603589.SH,0.05,20161219
000905.SH,20161130,603355.SH,0.049,20161219
000905.SH,20161130,603568.SH,0.048,20161219
000905.SH,20161130,603198.SH,0.046,20161219
000905.SH,20161130,600623.SH,0.032,20161219
000905.SH,20161230,000656.SZ,0.498,20170101
000905.SH,20161230,600201.SH,0.492,20170101
000905.SH,20161230,600522.SH,0.488,20170101
000905.SH,20161230,300136.SZ,0.487,20170101
000905.SH,20161230,600682.SH,0.47,20170101
000905.SH,20161230,600525.SH,0.466,20170101
000905.SH,20161230,600584.SH,0.464,20170101
000905.SH,20161230,600079.SH,0.456,20170101
000905.SH,20161230,600643.SH,0.453,20170101
000905.SH,20161230,600219.SH,0.435,20170101
000905.SH,20161230,002405.SZ,0.419,20170101
000905.SH,20161230,600487.SH,0.412,20170101
000905.SH,20161230,601012.SH,0.405,20170101
000905.SH,20161230,600158.SH,0.404,20170101
000905.SH,20161230,002092.SZ,0.396,20170101
000905.SH,20161230,000547.SZ,0.39,20170101
000905.SH,20161230,000661.SZ,0.386,20170101
000905.SH,20161230,300156.SZ,0.385,20170101
000905.SH,20161230,002572.SZ,0.381,20170101
000905.SH,20161230,601168.SH,0.379,20170101
000905.SH,20161230,600315.SH,0.371,20170101
000905.SH,20161230,300088.SZ,0.369,20170101
000905.SH,20161230,002602.SZ,0.367,20170101
000905.SH,20161230,600166.SH,0.366,20170101
000905.SH,20161230,300115.SZ,0.356,20170101
000905.SH,20161230,002460.SZ,0.355,20170101
000905.SH,20161230,002366.SZ,0.354,20170101
000905.SH,20161230,002422.SZ,0.354,20170101
000905.SH,20161230,300266.SZ,0.354,20170101
000905.SH,20161230,600436.SH,0.351,20170101
000905.SH,20161230,600521.SH,0.35,20170101
000905.SH,20161230,002407.SZ,0.348,20170101
000905.SH,20161230,300296.SZ,0.348,20170101
000905.SH,20161230,600699.SH,0.347,20170101
000905.SH,20161230,000998.SZ,0.342,20170101
000905.SH,20161230,002508.SZ,0.341,20170101
000905.SH,20161230,002340.SZ,0.339,20170101
000905.SH,20161230,600503.SH,0.337,20170101
000905.SH,20161230,000748.SZ,0.336,20170101
000905.SH,20161230,000581.SZ,0.334,20170101
000905.SH,20161230,002168.SZ,0.332,20170101
000905.SH,20161230,300026.SZ,0.332,20170101
000905.SH,20161230,600664.SH,0.332,20170101
000905.SH,20161230,600879.SH,0.331,20170101
000905.SH,20161230,000930.SZ,0.329,20170101
000905.SH,20161230,002400.SZ,0.329,20170101
000905.SH,20161230,002004.SZ,0.328,20170101
000905.SH,20161230,000997.SZ,0.324,20170101
000905.SH,20161230,600143.SH,0.322,20170101
000905.SH,20161230,002439.SZ,0.321,20170101
000905.SH,20161230,600978.SH,0.321,20170101
000905.SH,20161230,600673.SH,0.32,20170101
000905.SH,20161230,600266.SH,0.318,20170101
000905.SH,20161230,600614.SH,0.314,20170101
000905.SH,20161230,002176.SZ,0.311,20170101
000905.SH,20161230,002701.SZ,0.31,20170101
000905.SH,20161230,600138.SH,0.308,20170101
000905.SH,20161230,600497.SH,0.308,20170101
000905.SH,20161230,600500.SH,0.308,20170101
000905.SH,20161230,000690.SZ,0.307,20170101
000905.SH,20161230,002030.SZ,0.299,20170101
000905.SH,20161230,002013.SZ,0.298,20170101
000905.SH,20161230,600635.SH,0.296,20170101
000905.SH,20161230,000961.SZ,0.294,20170101
000905.SH,20161230,002311.SZ,0.294,20170101
000905.SH,20161230,600426.SH,0.293,20170101
000905.SH,20161230,002271.SZ,0.292,20170101
000905.SH,20161230,600655.SH,0.292,20170101
000905.SH,20161230,000970.SZ,0.289,20170101
000905.SH,20161230,600122.SH,0.285,20170101
000905.SH,20161230,002573.SZ,0.284,20170101
000905.SH,20161230,300253.SZ,0.283,20170101
000905.SH,20161230,002491.SZ,0.282,20170101
000905.SH,20161230,300324.SZ,0.282,20170101
000905.SH,20161230,600759.SH,0.282,20170101
000905.SH,20161230,000400.SZ,0.279,20170101
000905.SH,20161230,002038.SZ,0.279,20170101
000905.SH,20161230,300113.SZ,0.279,20170101
000905.SH,20161230,600418.SH,0.278,20170101
000905.SH,20161230,002179.SZ,0.277,20170101
000905.SH,20161230,600565.SH,0.273,20170101
000905.SH,20161230,600751.SH,0.273,20170101
000905.SH,20161230,600240.SH,0.272,20170101
000905.SH,20161230,002001.SZ,0.271,20170101
000905.SH,20161230,300244.SZ,0.269,20170101
000905.SH,20161230,600312.SH,0.269,20170101
000905.SH,20161230,600388.SH,0.269,20170101
000905.SH,20161230,000050.SZ,0.268,20170101
000905.SH,20161230,002273.SZ,0.268,20170101
000905.SH,20161230,600594.SH,0.268,20170101
000905.SH,20161230,000697.SZ,0.267,20170101
000905.SH,20161230,000959.SZ,0.267,20170101
000905.SH,20161230,000806.SZ,0.265,20170101
000905.SH,20161230,000012.SZ,0.264,20170101
000905.SH,20161230,002223.SZ,0.263,20170101
000905.SH,20161230,002665.SZ,0.263,20170101
000905.SH,20161230,000598.SZ,0.262,20170101
000905.SH,20161230,000566.SZ,0.259,20170101
000905.SH,20161230,002217.SZ,0.259,20170101
000905.SH,20161230,600811.SH,0.259,20170101
000905.SH,20161230,000975.SZ,0.258,20170101
000905.SH,20161230,600056.SH,0.258,20170101
000905.SH,20161230,600161.SH,0.258,20170101
000905.SH,20161230,000939.SZ,0.257,20170101
000905.SH,20161230,300159.SZ,0.257,20170101
000905.SH,20161230,600094.SH,0.257,20170101
000905.SH,20161230,600601.SH,0.256,20170101
000905.SH,20161230,000878.SZ,0.255,20170101
000905.SH,20161230,002221.SZ,0.255,20170101
000905.SH,20161230,600528.SH,0.255,20170101
000905.SH,20161230,000078.SZ,0.254,20170101
000905.SH,20161230,600787.SH,0.253,20170101
000905.SH,20161230,600881.SH,0.253,20170101
000905.SH,20161230,300055.SZ,0.252,20170101
000905.SH,20161230,002410.SZ,0.249,20170101
000905.SH,20161230,600198.SH,0.249,20170101
000905.SH,20161230,000988.SZ,0.248,20170101
000905.SH,20161230,002408.SZ,0.248,20170101
000905.SH,20161230,600200.SH,0.248,20170101
000905.SH,20161230,600687.SH,0.248,20170101
000905.SH,20161230,002353.SZ,0.247,20170101
000905.SH,20161230,300134.SZ,0.247,20170101
000905.SH,20161230,600478.SH,0.247,20170101
000905.SH,20161230,000031.SZ,0.246,20170101
000905.SH,20161230,000999.SZ,0.246,20170101
000905.SH,20161230,600435.SH,0.246,20170101
000905.SH,20161230,000612.SZ,0.245,20170101
000905.SH,20161230,000960.SZ,0.245,20170101
000905.SH,20161230,603589.SH,0.245,20170101
000905.SH,20161230,600410.SH,0.244,20170101
000905.SH,20161230,601699.SH,0.244,20170101
000905.SH,20161230,002191.SZ,0.243,20170101
000905.SH,20161230,600176.SH,0.243,20170101
000905.SH,20161230,600755.SH,0.243,20170101
000905.SH,20161230,600516.SH,0.242,20170101
000905.SH,20161230,600549.SH,0.242,20170101
000905.SH,20161230,600851.SH,0.242,20170101
000905.SH,20161230,000979.SZ,0.241,20170101
000905.SH,20161230,000667.SZ,0.24,20170101
000905.SH,20161230,000758.SZ,0.24,20170101
000905.SH,20161230,002250.SZ,0.24,20170101
000905.SH,20161230,600151.SH,0.24,20170101
000905.SH,20161230,300273.SZ,0.239,20170101
000905.SH,20161230,002048.SZ,0.238,20170101
000905.SH,20161230,600026.SH,0.236,20170101
000905.SH,20161230,000563.SZ,0.235,20170101
000905.SH,20161230,002018.SZ,0.235,20170101
000905.SH,20161230,000488.SZ,0.234,20170101
000905.SH,20161230,000786.SZ,0.234,20170101
000905.SH,20161230,600098.SH,0.233,20170101
000905.SH,20161230,600572.SH,0.233,20170101
000905.SH,20161230,600633.SH,0.233,20170101
000905.SH,20161230,000727.SZ,0.232,20170101
000905.SH,20161230,601000.SH,0.232,20170101
000905.SH,20161230,601929.SH,0.232,20170101
000905.SH,20161230,600064.SH,0.23,20170101
000905.SH,20161230,000825.SZ,0.228,20170101
000905.SH,20161230,600325.SH,0.228,20170101
000905.SH,20161230,600575.SH,0.228,20170101
000905.SH,20161230,000006.SZ,0.227,20170101
000905.SH,20161230,600160.SH,0.227,20170101
000905.SH,20161230,600863.SH,0.227,20170101
000905.SH,20161230,600967.SH,0.227,20170101
000905.SH,20161230,603019.SH,0.227,20170101
000905.SH,20161230,600108.SH,0.226,20170101
000905.SH,20161230,000860.SZ,0.223,20170101
000905.SH,20161230,600120.SH,0.223,20170101
000905.SH,20161230,603766.SH,0.223,20170101
000905.SH,20161230,002657.SZ,0.222,20170101
000905.SH,20161230,002544.SZ,0.221,20170101
000905.SH,20161230,600409.SH,0.221,20170101
000905.SH,20161230,601880.SH,0.22,20170101
000905.SH,20161230,600511.SH,0.219,20170101
000905.SH,20161230,600039.SH,0.218,20170101
000905.SH,20161230,300287.SZ,0.217,20170101
000905.SH,20161230,600307.SH,0.217,20170101
000905.SH,20161230,600499.SH,0.217,20170101
000905.SH,20161230,002051.SZ,0.216,20170101
000905.SH,20161230,002375.SZ,0.216,20170101
000905.SH,20161230,002078.SZ,0.215,20170101
000905.SH,20161230,002276.SZ,0.215,20170101
